Fish ID	Fish Name	Start Stage ID	Start Stage Name	End Stage ID	End Stage Name	Affected Structure or Process 1 subterm ID	Affected Structure or Process 1 subterm Name	Post-composed Relationship ID	Post-composed Relationship Name	Affected Structure or Process 1 superterm ID	Affected Structure or Process 1 superterm Name	Phenotype Keyword ID	Phenotype Keyword Name	Phenotype Tag	Affected Structure or Process 2 subterm ID	Affected Structure or Process 2 subterm name	Post-composed Relationship (rel) ID	Post-composed Relationship (rel) Name	Affected Structure or Process 2 superterm ID	Affected Structure or Process 2 superterm name	Publication ID	Environment ID	ZFIN EQ ID	IRI
ZDB-FISH-170210-2	hmgcrb<sup>s617/+</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001114	head	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001114-PATO:0001997-0-0-0	ZP:0019653
ZDB-FISH-170210-2	hmgcrb<sup>s617/+</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001672	decreased distribution	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001115-PATO:0001672-0-0-0	ZP:0019651
ZDB-FISH-170210-2	hmgcrb<sup>s617/+</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001115-PATO:0001997-0-0-0	ZP:0019652
ZDB-FISH-170210-2	hmgcrb<sup>s617/+</sup>	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001114	head	PATO:0001672	decreased distribution	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001114-PATO:0001672-0-0-0	ZP:0019656
ZDB-FISH-170210-2	hmgcrb<sup>s617/+</sup>	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001114	head	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001114-PATO:0001997-0-0-0	ZP:0019653
ZDB-FISH-170210-2	hmgcrb<sup>s617/+</sup>	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001672	decreased distribution	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001115-PATO:0001672-0-0-0	ZP:0019651
ZDB-FISH-170210-2	hmgcrb<sup>s617/+</sup>	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001115-PATO:0001997-0-0-0	ZP:0019652
ZDB-FISH-170221-8	gnptg<sup>zm00105646Tg/zm00105646Tg</sup>	ZDB-STAGE-010723-28	Cleavage:64-cell	ZDB-STAGE-010723-1	Blastula:256-cell	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160601-9	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0011911
ZDB-FISH-170223-12	TU + MO8-chd7	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0000052	shape	abnormal							ZDB-PUB-160716-5	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0001094-PATO:0000052-0-0-0	ZP:0018809
ZDB-FISH-170223-12	TU + MO8-chd7	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0000107	eye	PATO:0000462	absent	abnormal							ZDB-PUB-160716-5	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0000107-PATO:0000462-0-0-0	ZP:0015395
ZDB-FISH-170223-12	TU + MO8-chd7	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000462	absent	abnormal							ZDB-PUB-160716-5	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0001115-PATO:0000462-0-0-0	ZP:0018819
ZDB-FISH-170306-6	zf685Tg	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZFA:0009256	nucleate erythrocyte	BFO:0000050	part_of	ZFA:0000007	blood	PATO:0001997	decreased amount	abnormal							ZDB-PUB-151218-9	ZDB-EXP-041102-1	ZFA:0009256-BFO:0000050-ZFA:0000007-PATO:0001997-0-0-0	ZP:0004981
ZDB-FISH-170317-13	scfd1<sup>nju201Gt/nju201Gt</sup>	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000152	retina	PATO:0000937	disorganized	abnormal							ZDB-PUB-161117-1	ZDB-EXP-170321-2	ZFA:0009000-BFO:0000050-ZFA:0000152-PATO:0000937-0-0-0	ZP:0001276
ZDB-FISH-170320-17	nol9<sup>sa1022/sa1022</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009256	nucleate erythrocyte	BFO:0000050	part_of	ZFA:0005023	hematopoietic system	PATO:0000462	absent	abnormal							ZDB-PUB-151202-3	ZDB-EXP-041102-1	ZFA:0009256-BFO:0000050-ZFA:0005023-PATO:0000462-0-0-0	ZP:0020265
ZDB-FISH-170329-10	WT + MO1-notch1a	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000107	eye	PATO:0002050	normal amount	normal							ZDB-PUB-120928-17	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000107-PATO:0002050-0-0-0	ZP:0101602
ZDB-FISH-170405-5	s843Tg + MO1-phactr1	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0001285	intersegmental vessel	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000937	disorganized	abnormal							ZDB-PUB-161030-6	ZDB-EXP-041102-1	ZFA:0001285-BFO:0000050-ZFA:0001115-PATO:0000937-0-0-0	ZP:0020402
ZDB-FISH-170502-11	stat3<sup>stl27</sup>	ZDB-STAGE-010723-12	Gastrula:Bud	ZDB-STAGE-010723-12	Gastrula:Bud	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001672	decreased distribution	abnormal							ZDB-PUB-170222-3	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001672-0-0-0	ZP:0020815
ZDB-FISH-170502-11	stat3<sup>stl27</sup>	ZDB-STAGE-010723-12	Gastrula:Bud	ZDB-STAGE-010723-12	Gastrula:Bud	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001997	decreased amount	abnormal							ZDB-PUB-170222-3	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0011911
ZDB-FISH-170502-11	stat3<sup>stl27</sup>	ZDB-STAGE-010723-2	Gastrula:Shield	ZDB-STAGE-010723-2	Gastrula:Shield	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001672	decreased distribution	abnormal							ZDB-PUB-170222-3	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001672-0-0-0	ZP:0020815
ZDB-FISH-170502-11	stat3<sup>stl27</sup>	ZDB-STAGE-010723-2	Gastrula:Shield	ZDB-STAGE-010723-2	Gastrula:Shield	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001997	decreased amount	abnormal							ZDB-PUB-170222-3	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0011911
ZDB-FISH-170502-7	stat3<sup>stl27/stl27</sup>	ZDB-STAGE-010723-12	Gastrula:Bud	ZDB-STAGE-010723-12	Gastrula:Bud	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001672	decreased distribution	abnormal							ZDB-PUB-170222-3	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001672-0-0-0	ZP:0020815
ZDB-FISH-170502-7	stat3<sup>stl27/stl27</sup>	ZDB-STAGE-010723-12	Gastrula:Bud	ZDB-STAGE-010723-12	Gastrula:Bud	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001997	decreased amount	abnormal							ZDB-PUB-170222-3	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0011911
ZDB-FISH-170502-7	stat3<sup>stl27/stl27</sup>	ZDB-STAGE-010723-2	Gastrula:Shield	ZDB-STAGE-010723-2	Gastrula:Shield	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001672	decreased distribution	abnormal							ZDB-PUB-170222-3	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001672-0-0-0	ZP:0020815
ZDB-FISH-170502-7	stat3<sup>stl27/stl27</sup>	ZDB-STAGE-010723-2	Gastrula:Shield	ZDB-STAGE-010723-2	Gastrula:Shield	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001997	decreased amount	abnormal							ZDB-PUB-170222-3	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0011911
ZDB-FISH-170504-24	rac2<sup>uwm32/uwm32</sup>; uwm7Tg	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0001114	head	PATO:0001997	decreased amount	abnormal							ZDB-PUB-161113-3	ZDB-EXP-070511-5	ZFA:0009327-BFO:0000050-ZFA:0001114-PATO:0001997-0-0-0	ZP:0020516
ZDB-FISH-170504-24	rac2<sup>uwm32/uwm32</sup>; uwm7Tg	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001997	decreased amount	abnormal							ZDB-PUB-161113-3	ZDB-EXP-070511-5	ZFA:0009327-BFO:0000050-ZFA:0001115-PATO:0001997-0-0-0	ZP:0018952
ZDB-FISH-170518-29	AB/TU + MO2-plk4 + MO3-plk4	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0000117	size	normal							ZDB-PUB-170214-276	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0000117-0-0-0	ZP:0022989
ZDB-FISH-170518-29	AB/TU + MO2-plk4 + MO3-plk4	ZDB-STAGE-010723-17	Blastula:30%-epiboly	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001997	decreased amount	abnormal							ZDB-PUB-170214-276	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0011911
ZDB-FISH-170518-29	AB/TU + MO2-plk4 + MO3-plk4	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001114	head	PATO:0000470	increased amount	abnormal							ZDB-PUB-170214-276	ZDB-EXP-170519-2	ZFA:0009091-BFO:0000050-ZFA:0001114-PATO:0000470-0-0-0	ZP:0001370
ZDB-FISH-170608-23	gz32Tg ; gl22Tg	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0000470	increased amount	abnormal							ZDB-PUB-170217-7	ZDB-EXP-170608-6	ZFA:0009141-BFO:0000050-ZFA:0000123-PATO:0000470-0-0-0	ZP:0019478
ZDB-FISH-170608-23	gz32Tg ; gl22Tg	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0000470	increased amount	abnormal							ZDB-PUB-170217-7	ZDB-EXP-170608-6	ZFA:0009141-BFO:0000050-ZFA:0000123-PATO:0000470-0-0-0	ZP:0019478
ZDB-FISH-170608-23	gz32Tg ; gl22Tg	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000242	male organism	PATO:0000470	increased amount	abnormal							ZDB-PUB-170217-7	ZDB-EXP-170608-6	ZFA:0009141-BFO:0000050-ZFA:0000242-PATO:0000470-0-0-0	ZP:0023036
ZDB-FISH-170608-23	gz32Tg ; gl22Tg	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000242	male organism	PATO:0000470	increased amount	abnormal							ZDB-PUB-170217-7	ZDB-EXP-170609-3	ZFA:0009141-BFO:0000050-ZFA:0000242-PATO:0000470-0-0-0	ZP:0023036
ZDB-FISH-170608-23	gz32Tg ; gl22Tg	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000242	male organism	PATO:0001997	decreased amount	abnormal							ZDB-PUB-170217-7	ZDB-EXP-170608-6	ZFA:0009141-BFO:0000050-ZFA:0000242-PATO:0001997-0-0-0	ZP:0023037
ZDB-FISH-170608-23	gz32Tg ; gl22Tg	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000242	male organism	PATO:0001997	decreased amount	abnormal							ZDB-PUB-170217-7	ZDB-EXP-170609-3	ZFA:0009141-BFO:0000050-ZFA:0000242-PATO:0001997-0-0-0	ZP:0023037
ZDB-FISH-170608-23	gz32Tg ; gl22Tg	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000303	female organism	PATO:0000470	increased amount	abnormal							ZDB-PUB-170217-7	ZDB-EXP-170608-6	ZFA:0009141-BFO:0000050-ZFA:0000303-PATO:0000470-0-0-0	ZP:0023038
ZDB-FISH-170608-23	gz32Tg ; gl22Tg	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000303	female organism	PATO:0000470	increased amount	abnormal							ZDB-PUB-170217-7	ZDB-EXP-170609-4	ZFA:0009141-BFO:0000050-ZFA:0000303-PATO:0000470-0-0-0	ZP:0023038
ZDB-FISH-170608-23	gz32Tg ; gl22Tg	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000303	female organism	PATO:0001997	decreased amount	abnormal							ZDB-PUB-170217-7	ZDB-EXP-170609-4	ZFA:0009141-BFO:0000050-ZFA:0000303-PATO:0001997-0-0-0	ZP:0023039
ZDB-FISH-170608-29	gz32Tg ; gl22Tg + MO3-csf3r	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0000470	increased amount	abnormal							ZDB-PUB-170217-7	ZDB-EXP-170608-6	ZFA:0009141-BFO:0000050-ZFA:0000123-PATO:0000470-0-0-0	ZP:0019478
ZDB-FISH-170608-31	gz32Tg; nz50Tg + MO1-spi1b	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0000470	increased amount	abnormal							ZDB-PUB-170217-7	ZDB-EXP-170608-6	ZFA:0009327-BFO:0000050-ZFA:0000123-PATO:0000470-0-0-0	ZP:0018334
ZDB-FISH-170629-8	WT + MO1-ranbp9	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000152	retina	PATO:0001997	decreased amount	abnormal							ZDB-PUB-170401-11	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000152-PATO:0001997-0-0-0	ZP:0006721
ZDB-FISH-170720-6	mbtps1<sup>hi1487Tg/hi1487Tg</sup>	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0002114	fatty	abnormal							ZDB-PUB-160827-7	ZDB-EXP-170720-2	ZFA:0009000-BFO:0000050-ZFA:0000123-PATO:0002114-0-0-0	ZP:0100962
ZDB-FISH-170720-6	mbtps1<sup>hi1487Tg/hi1487Tg</sup>	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0002114	fatty	normal							ZDB-PUB-160827-7	ZDB-EXP-070511-5	ZFA:0009000-BFO:0000050-ZFA:0000123-PATO:0002114-0-0-0	ZP:0100962
ZDB-FISH-170727-2	kdrl<sup>um19/+</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0002114	fatty	abnormal							ZDB-PUB-160827-7	ZDB-EXP-170720-2	ZFA:0009000-BFO:0000050-ZFA:0000123-PATO:0002114-0-0-0	ZP:0100962
ZDB-FISH-170727-2	kdrl<sup>um19/+</sup>	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0002114	fatty	abnormal							ZDB-PUB-160827-7	ZDB-EXP-170720-2	ZFA:0009000-BFO:0000050-ZFA:0000123-PATO:0002114-0-0-0	ZP:0100962
ZDB-FISH-170727-4	pd24Tg ; npas4l<sup>s5/s5</sup>	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0002114	fatty	abnormal							ZDB-PUB-160827-7	ZDB-EXP-170720-2	ZFA:0009000-BFO:0000050-ZFA:0000123-PATO:0002114-0-0-0	ZP:0100962
ZDB-FISH-170727-4	pd24Tg ; npas4l<sup>s5/s5</sup>	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0002114	fatty	normal							ZDB-PUB-160827-7	ZDB-EXP-170720-1	ZFA:0009000-BFO:0000050-ZFA:0000123-PATO:0002114-0-0-0	ZP:0100962
ZDB-FISH-170727-5	pd24Tg ; npas4l<sup>s5/+</sup>	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0002114	fatty	abnormal							ZDB-PUB-160827-7	ZDB-EXP-170720-2	ZFA:0009000-BFO:0000050-ZFA:0000123-PATO:0002114-0-0-0	ZP:0100962
ZDB-FISH-170727-5	pd24Tg ; npas4l<sup>s5/+</sup>	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0002114	fatty	normal							ZDB-PUB-160827-7	ZDB-EXP-170720-1	ZFA:0009000-BFO:0000050-ZFA:0000123-PATO:0002114-0-0-0	ZP:0100962
ZDB-FISH-170814-6	foxl2b<sup>ihb173/ihb173</sup> ; foxl2a<sup>ihb172/ihb172</sup>(AB)	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0000403	ovary	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0000384	male	abnormal							ZDB-PUB-170215-4	ZDB-EXP-041102-1	ZFA:0000403-BFO:0000050-ZFA:0001094-PATO:0000384-0-0-0	ZP:0101879
ZDB-FISH-170823-11	TL + MO1-cln3	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000152	retina	PATO:0000638	apoptotic	abnormal							ZDB-PUB-160622-4	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000152-PATO:0000638-0-0-0	ZP:0002343
ZDB-FISH-170912-2	prps1a<sup>la015591Tg/la015591Tg</sup>	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000152	retina	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160720-9	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000152-PATO:0001997-0-0-0	ZP:0006721
ZDB-FISH-170913-11	prps1a<sup>la015591Tg/la015591Tg</sup> ; prps1b<sup>hg19/hg19</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0000107	eye	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160720-9	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0000107-PATO:0001997-0-0-0	ZP:0004782
ZDB-FISH-170921-11	y1Tg ; i114Tg	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0000007	blood	PATO:0000470	increased amount	abnormal							ZDB-PUB-170624-5	ZDB-EXP-170921-6	ZFA:0009327-BFO:0000050-ZFA:0000007-PATO:0000470-0-0-0	ZP:0102056
ZDB-FISH-170921-12	y1Tg ; i114Tg + MO1-cxcl8b.1	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0000007	blood	PATO:0001997	decreased amount	abnormal							ZDB-PUB-170624-5	ZDB-EXP-170921-6	ZFA:0009327-BFO:0000050-ZFA:0000007-PATO:0001997-0-0-0	ZP:0102057
ZDB-FISH-170921-13	y1Tg ; i114Tg + MO5-cxcl8a	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0000007	blood	PATO:0000470	increased amount	abnormal							ZDB-PUB-170624-5	ZDB-EXP-170921-6	ZFA:0009327-BFO:0000050-ZFA:0000007-PATO:0000470-0-0-0	ZP:0102056
ZDB-FISH-170921-3	la2Tg ; mpl<sup>sm10/sm10</sup>	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009323	thrombocyte	BFO:0000050	part_of	ZFA:0000007	blood	PATO:0001997	decreased amount	abnormal							ZDB-PUB-161105-10	ZDB-EXP-041102-1	ZFA:0009323-BFO:0000050-ZFA:0000007-PATO:0001997-0-0-0	ZP:0102060
ZDB-FISH-171012-1	i114Tg ; cxcr4b<sup>t26035/t26035</sup>	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0001269	regenerating fin	PATO:0000470	increased amount	abnormal							ZDB-PUB-170222-7	ZDB-EXP-171012-1	ZFA:0009327-BFO:0000050-ZFA:0001269-PATO:0000470-0-0-0	ZP:0021849
ZDB-FISH-171012-2	cxcl12a<sup>t30516/t30516</sup> ; i114Tg	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0001269	regenerating fin	PATO:0000470	increased amount	abnormal							ZDB-PUB-170222-7	ZDB-EXP-171012-1	ZFA:0009327-BFO:0000050-ZFA:0001269-PATO:0000470-0-0-0	ZP:0021849
ZDB-FISH-171101-4	naca<sup>t30953/t30953</sup>	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0000107	eye	PATO:0000937	disorganized	abnormal							ZDB-PUB-150929-13	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0000107-PATO:0000937-0-0-0	ZP:0102286
ZDB-FISH-171116-13	y1Tg + MO2-nfkb2	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0001285	intersegmental vessel	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0002009	branchiness	abnormal							ZDB-PUB-170809-8	ZDB-EXP-041102-1	ZFA:0001285-BFO:0000050-ZFA:0001115-PATO:0002009-0-0-0	ZP:0101345
ZDB-FISH-171116-14	y1Tg + MO2-yy1a	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0001285	intersegmental vessel	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0002009	branchiness	abnormal							ZDB-PUB-170809-8	ZDB-EXP-171116-8	ZFA:0001285-BFO:0000050-ZFA:0001115-PATO:0002009-0-0-0	ZP:0101345
ZDB-FISH-171116-14	y1Tg + MO2-yy1a	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0001285	intersegmental vessel	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0002285	increased branchiness	abnormal							ZDB-PUB-170809-8	ZDB-EXP-041102-1	ZFA:0001285-BFO:0000050-ZFA:0001115-PATO:0002285-0-0-0	ZP:0102401
