defined_class	entity	entitytowards	quality
http://purl.obolibrary.org/obo/ZP_0010291	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001460	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0010953	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001131	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0010954	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001134	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0023020	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0005079	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0020992	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009288	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0016934	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000151	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0016920	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009247	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0016641	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0005277	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0005255	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009006	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0011305	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000076	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0010084	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000079	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0022685	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0005110	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0001013	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001302	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0001014	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001303	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0008251	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000604	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0012024	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001069	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0016157	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001273	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0011369	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009198	http://purl.obolibrary.org/obo/PATO_0002000
http://purl.obolibrary.org/obo/ZP_0009494	http://purl.obolibrary.org/obo/ZFA_0000462	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009500	http://purl.obolibrary.org/obo/ZFA_0000715	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0014664	http://purl.obolibrary.org/obo/ZFA_0001282	http://purl.obolibrary.org/obo/ZFA_0009218	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0008381	http://purl.obolibrary.org/obo/ZFA_0000094	http://purl.obolibrary.org/obo/ZFA_0009048	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0008382	http://purl.obolibrary.org/obo/ZFA_0000094	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0004567	http://purl.obolibrary.org/obo/ZFA_0000007	http://purl.obolibrary.org/obo/ZFA_0009256	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0020018	http://purl.obolibrary.org/obo/ZFA_0001079	http://purl.obolibrary.org/obo/ZFA_0005314	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0017582	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009076	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011829	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0001261	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0022213	http://purl.obolibrary.org/obo/ZFA_0000099	http://purl.obolibrary.org/obo/ZFA_0005020	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0016525	http://purl.obolibrary.org/obo/ZFA_0000173	http://purl.obolibrary.org/obo/ZFA_0009235	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0020035	http://purl.obolibrary.org/obo/ZFA_0001550	http://purl.obolibrary.org/obo/ZFA_0005634	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011467	http://purl.obolibrary.org/obo/ZFA_0001058	http://purl.obolibrary.org/obo/ZFA_0000200	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0008340	http://purl.obolibrary.org/obo/ZFA_0001058	http://purl.obolibrary.org/obo/ZFA_0009256	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0024319	http://purl.obolibrary.org/obo/ZFA_0000633	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0021907	http://purl.obolibrary.org/obo/ZFA_0001521	http://purl.obolibrary.org/obo/ZFA_0005851	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0010261	http://purl.obolibrary.org/obo/ZFA_0000640	http://purl.obolibrary.org/obo/ZFA_0001687	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0010793	http://purl.obolibrary.org/obo/ZFA_0001267	http://purl.obolibrary.org/obo/ZFA_0005020	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0021143	http://purl.obolibrary.org/obo/ZFA_0000737	http://purl.obolibrary.org/obo/ZFA_0001516	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011781	http://purl.obolibrary.org/obo/ZFA_0005134	http://purl.obolibrary.org/obo/ZFA_0001153	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009295	http://purl.obolibrary.org/obo/ZFA_0000338	http://purl.obolibrary.org/obo/ZFA_0000059	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012152	http://purl.obolibrary.org/obo/ZFA_0000101	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0003640	http://purl.obolibrary.org/obo/ZFA_0000014	http://purl.obolibrary.org/obo/ZFA_0009036	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012237	http://purl.obolibrary.org/obo/ZFA_0000014	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012299	http://purl.obolibrary.org/obo/ZFA_0005221	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0016496	http://purl.obolibrary.org/obo/ZFA_0000200	http://purl.obolibrary.org/obo/ZFA_0009147	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0003279	http://purl.obolibrary.org/obo/ZFA_0000200	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011910	http://purl.obolibrary.org/obo/ZFA_0001317	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009575	http://purl.obolibrary.org/obo/ZFA_0001260	http://purl.obolibrary.org/obo/ZFA_0009103	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009574	http://purl.obolibrary.org/obo/ZFA_0001260	http://purl.obolibrary.org/obo/ZFA_0009101	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009576	http://purl.obolibrary.org/obo/ZFA_0001260	http://purl.obolibrary.org/obo/ZFA_0009105	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009168	http://purl.obolibrary.org/obo/ZFA_0000204	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0025748	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0008014	http://purl.obolibrary.org/obo/ZFA_0000208	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0010651	http://purl.obolibrary.org/obo/ZFA_0000669	http://purl.obolibrary.org/obo/ZFA_0009354	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0021486	http://purl.obolibrary.org/obo/ZFA_0001114	http://purl.obolibrary.org/obo/ZFA_0000328	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009137	http://purl.obolibrary.org/obo/ZFA_0001114	http://purl.obolibrary.org/obo/ZFA_0000138	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011516	http://purl.obolibrary.org/obo/ZFA_0001114	http://purl.obolibrary.org/obo/ZFA_0001460	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0003478	http://purl.obolibrary.org/obo/ZFA_0000028	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0018745	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/ZFA_0009149	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012151	http://purl.obolibrary.org/obo/ZFA_0000032	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0008303	http://purl.obolibrary.org/obo/ZFA_0000217	http://purl.obolibrary.org/obo/ZFA_0001617	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012238	http://purl.obolibrary.org/obo/ZFA_0000033	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011586	http://purl.obolibrary.org/obo/ZFA_0001057	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0003645	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/ZFA_0009036	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0007787	http://purl.obolibrary.org/obo/ZFA_0001076	http://purl.obolibrary.org/obo/ZFA_0005125	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012460	http://purl.obolibrary.org/obo/ZFA_0005124	http://purl.obolibrary.org/obo/ZFA_0009097	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012459	http://purl.obolibrary.org/obo/ZFA_0005124	http://purl.obolibrary.org/obo/ZFA_0009094	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011315	http://purl.obolibrary.org/obo/ZFA_0000539	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012367	http://purl.obolibrary.org/obo/ZFA_0001463	http://purl.obolibrary.org/obo/ZFA_0009091	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0014915	http://purl.obolibrary.org/obo/ZFA_0000243	http://purl.obolibrary.org/obo/ZFA_0009367	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0024211	http://purl.obolibrary.org/obo/ZFA_0000402	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0022921	http://purl.obolibrary.org/obo/ZFA_0000445	http://purl.obolibrary.org/obo/ZFA_0009077	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0010908	http://purl.obolibrary.org/obo/ZFA_0000051	http://purl.obolibrary.org/obo/ZFA_0005244	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012293	http://purl.obolibrary.org/obo/ZFA_0000051	http://purl.obolibrary.org/obo/ZFA_0001617	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0004536	http://purl.obolibrary.org/obo/ZFA_0000559	http://purl.obolibrary.org/obo/ZFA_0001617	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012713	http://purl.obolibrary.org/obo/ZFA_0000140	http://purl.obolibrary.org/obo/ZFA_0005739	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0018116	http://purl.obolibrary.org/obo/ZFA_0001390	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0006690	http://purl.obolibrary.org/obo/ZFA_0001390	http://purl.obolibrary.org/obo/ZFA_0009104	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0017583	http://purl.obolibrary.org/obo/ZFA_0000142	http://purl.obolibrary.org/obo/ZFA_0009135	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0022854	http://purl.obolibrary.org/obo/ZFA_0000095	http://purl.obolibrary.org/obo/ZFA_0001516	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0008487	http://purl.obolibrary.org/obo/ZFA_0001613	http://purl.obolibrary.org/obo/ZFA_0005622	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0008230	http://purl.obolibrary.org/obo/ZFA_0000056	http://purl.obolibrary.org/obo/ZFA_0001613	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0003643	http://purl.obolibrary.org/obo/ZFA_0000477	http://purl.obolibrary.org/obo/ZFA_0009036	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0007103	http://purl.obolibrary.org/obo/ZFA_0000477	http://purl.obolibrary.org/obo/ZFA_0009303	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011837	http://purl.obolibrary.org/obo/ZFA_0000477	http://purl.obolibrary.org/obo/ZFA_0005603	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0021289	http://purl.obolibrary.org/obo/ZFA_0000706	http://purl.obolibrary.org/obo/ZFA_0005775	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0007522	http://purl.obolibrary.org/obo/ZFA_0000175	http://purl.obolibrary.org/obo/ZFA_0009135	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0010983	http://purl.obolibrary.org/obo/ZFA_0001157	http://purl.obolibrary.org/obo/ZFA_0005227	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009929	http://purl.obolibrary.org/obo/ZFA_0000944	http://purl.obolibrary.org/obo/ZFA_0000243	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0017323	http://purl.obolibrary.org/obo/ZFA_0000944	http://purl.obolibrary.org/obo/ZFA_0000940	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009577	http://purl.obolibrary.org/obo/ZFA_0001370	http://purl.obolibrary.org/obo/ZFA_0009101	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009578	http://purl.obolibrary.org/obo/ZFA_0001370	http://purl.obolibrary.org/obo/ZFA_0009105	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0006682	http://purl.obolibrary.org/obo/ZFA_0000470	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0016603	http://purl.obolibrary.org/obo/ZFA_0000470	http://purl.obolibrary.org/obo/ZFA_0009186	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0006679	http://purl.obolibrary.org/obo/ZFA_0000418	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0025218	http://purl.obolibrary.org/obo/ZFA_0000151	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0018057	http://purl.obolibrary.org/obo/ZFA_0000163	http://purl.obolibrary.org/obo/ZFA_0009285	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0005601	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009280	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0010685	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009255	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0006676	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0010684	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009127	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0005602	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009310	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0005926	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0001329	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0005927	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0001330	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0004780	http://purl.obolibrary.org/obo/ZFA_0000046	http://purl.obolibrary.org/obo/ZFA_0001330	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0001274	http://purl.obolibrary.org/obo/ZFA_0000143	http://purl.obolibrary.org/obo/ZFA_0009127	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0006261	http://purl.obolibrary.org/obo/ZFA_0000143	http://purl.obolibrary.org/obo/ZFA_0009262	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0025861	http://purl.obolibrary.org/obo/ZFA_0000857	http://purl.obolibrary.org/obo/ZFA_0001462	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0025858	http://purl.obolibrary.org/obo/ZFA_0000073	http://purl.obolibrary.org/obo/ZFA_0001462	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0005095	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/ZFA_0009117	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0016903	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/ZFA_0001086	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0016904	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/ZFA_0009116	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0016538	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009149	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012413	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009052	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011569	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009076	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0006940	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009247	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012154	http://purl.obolibrary.org/obo/ZFA_0001576	http://purl.obolibrary.org/obo/ZFA_0005777	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009296	http://purl.obolibrary.org/obo/ZFA_0000597	http://purl.obolibrary.org/obo/ZFA_0001108	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011364	http://purl.obolibrary.org/obo/ZFA_0000079	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0021345	http://purl.obolibrary.org/obo/ZFA_0000598	http://purl.obolibrary.org/obo/ZFA_0009006	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0012240	http://purl.obolibrary.org/obo/ZFA_0001078	http://purl.obolibrary.org/obo/ZFA_0009046	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0004774	http://purl.obolibrary.org/obo/ZFA_0001078	http://purl.obolibrary.org/obo/ZFA_0009250	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0008872	http://purl.obolibrary.org/obo/ZFA_0001078	http://purl.obolibrary.org/obo/ZFA_0009350	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0023204	http://purl.obolibrary.org/obo/ZFA_0005060	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011694	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0001463	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009933	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0000243	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0001006	http://purl.obolibrary.org/obo/ZFA_0000700	http://purl.obolibrary.org/obo/ZFA_0009366	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011183	http://purl.obolibrary.org/obo/ZFA_0007067	http://purl.obolibrary.org/obo/ZFA_0007067	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009672	http://purl.obolibrary.org/obo/ZFA_0005249	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0024318	http://purl.obolibrary.org/obo/ZFA_0000458	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0021339	http://purl.obolibrary.org/obo/ZFA_0005028	http://purl.obolibrary.org/obo/ZFA_0009354	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0023781	http://purl.obolibrary.org/obo/ZFA_0005028	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009307	http://purl.obolibrary.org/obo/ZFA_0001682	http://purl.obolibrary.org/obo/ZFA_0001657	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0006202	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001501	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0019852	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0005851	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009301	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000697	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009300	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000664	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009299	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000453	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0003296	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001590	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0018186	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0009297	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000206	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0011686	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001422	http://purl.obolibrary.org/obo/PATO_0001999
http://purl.obolibrary.org/obo/ZP_0010111	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0001999
