defined_class	entity	quality
http://purl.obolibrary.org/obo/ZP_0013847	http://purl.obolibrary.org/obo/ZFA_0000453	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0003372	http://purl.obolibrary.org/obo/ZFA_0001267	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0014962	http://purl.obolibrary.org/obo/ZFA_0000737	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0014985	http://purl.obolibrary.org/obo/ZFA_0000101	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022715	http://purl.obolibrary.org/obo/ZFA_0000339	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0024233	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0020442	http://purl.obolibrary.org/obo/ZFA_0001260	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022718	http://purl.obolibrary.org/obo/ZFA_0000017	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0013398	http://purl.obolibrary.org/obo/ZFA_0009139	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019727	http://purl.obolibrary.org/obo/ZFA_0009303	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0025445	http://purl.obolibrary.org/obo/ZFA_0007061	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0024682	http://purl.obolibrary.org/obo/ZFA_0009183	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0020441	http://purl.obolibrary.org/obo/ZFA_0001249	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0026681	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021518	http://purl.obolibrary.org/obo/ZFA_0009117	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0027268	http://purl.obolibrary.org/obo/ZFA_0000022	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0024072	http://purl.obolibrary.org/obo/ZFA_0000109	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0005377	http://purl.obolibrary.org/obo/ZFA_0000023	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0006976	http://purl.obolibrary.org/obo/ZFA_0009073	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019673	http://purl.obolibrary.org/obo/ZFA_0000413	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0014965	http://purl.obolibrary.org/obo/ZFA_0009048	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0014998	http://purl.obolibrary.org/obo/ZFA_0001114	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0020382	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0027405	http://purl.obolibrary.org/obo/ZFA_0000360	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0026230	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0016132	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021810	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0018961	http://purl.obolibrary.org/obo/ZFA_0005209	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0025854	http://purl.obolibrary.org/obo/ZFA_0000671	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0024572	http://purl.obolibrary.org/obo/ZFA_0005046	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022720	http://purl.obolibrary.org/obo/ZFA_0000031	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022317	http://purl.obolibrary.org/obo/ZFA_0000032	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021535	http://purl.obolibrary.org/obo/ZFA_0000522	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0025720	http://purl.obolibrary.org/obo/ZFA_0009101	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021539	http://purl.obolibrary.org/obo/ZFA_0007051	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022139	http://purl.obolibrary.org/obo/ZFA_0000033	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022719	http://purl.obolibrary.org/obo/ZFA_0001206	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022489	http://purl.obolibrary.org/obo/ZFA_0009365	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021118	http://purl.obolibrary.org/obo/ZFA_0009051	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0006068	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0004997	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0025862	http://purl.obolibrary.org/obo/ZFA_0005220	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0026680	http://purl.obolibrary.org/obo/ZFA_0000120	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019247	http://purl.obolibrary.org/obo/ZFA_0000121	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019811	http://purl.obolibrary.org/obo/ZFA_0000035	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022716	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019386	http://purl.obolibrary.org/obo/ZFA_0000036	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0020595	http://purl.obolibrary.org/obo/ZFA_0000038	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0015098	http://purl.obolibrary.org/obo/ZFA_0009049	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0012960	http://purl.obolibrary.org/obo/ZFA_0009249	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0000328	http://purl.obolibrary.org/obo/ZFA_0009091	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0015122	http://purl.obolibrary.org/obo/ZFA_0001463	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0005912	http://purl.obolibrary.org/obo/ZFA_0005092	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0023602	http://purl.obolibrary.org/obo/ZFA_0000041	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0014355	http://purl.obolibrary.org/obo/ZFA_0009138	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021827	http://purl.obolibrary.org/obo/ZFA_0000128	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019963	http://purl.obolibrary.org/obo/ZFA_0000042	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0008118	http://purl.obolibrary.org/obo/ZFA_0009052	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0015106	http://purl.obolibrary.org/obo/ZFA_0001086	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019218	http://purl.obolibrary.org/obo/ZFA_0001319	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022440	http://purl.obolibrary.org/obo/ZFA_0001089	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0017580	http://purl.obolibrary.org/obo/GO_0007399	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019297	http://purl.obolibrary.org/obo/ZFA_0000045	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019524	http://purl.obolibrary.org/obo/ZFA_0000132	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0013619	http://purl.obolibrary.org/obo/ZFA_0001135	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021210	http://purl.obolibrary.org/obo/ZFA_0001120	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0020888	http://purl.obolibrary.org/obo/ZFA_0009306	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0023590	http://purl.obolibrary.org/obo/ZFA_0007059	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0026597	http://purl.obolibrary.org/obo/ZFA_0000243	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0013345	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0006579	http://purl.obolibrary.org/obo/ZFA_0009327	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0024915	http://purl.obolibrary.org/obo/ZFA_0001178	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019224	http://purl.obolibrary.org/obo/ZFA_0000135	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021817	http://purl.obolibrary.org/obo/ZFA_0009256	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019046	http://purl.obolibrary.org/obo/ZFA_0000402	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0025443	http://purl.obolibrary.org/obo/ZFA_0000048	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0000088	http://purl.obolibrary.org/obo/ZFA_0009125	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0018981	http://purl.obolibrary.org/obo/ZFA_0001567	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0018983	http://purl.obolibrary.org/obo/ZFA_0001565	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022936	http://purl.obolibrary.org/obo/ZFA_0000445	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0025446	http://purl.obolibrary.org/obo/ZFA_0000138	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0015092	http://purl.obolibrary.org/obo/ZFA_0000403	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0014988	http://purl.obolibrary.org/obo/ZFA_0000140	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0023734	http://purl.obolibrary.org/obo/ZFA_0000254	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019181	http://purl.obolibrary.org/obo/ZFA_0000255	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0025052	http://purl.obolibrary.org/obo/ZFA_0001612	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0001927	http://purl.obolibrary.org/obo/ZFA_0009090	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0003373	http://purl.obolibrary.org/obo/ZFA_0005037	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0003379	http://purl.obolibrary.org/obo/ZFA_0000940	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0018706	http://purl.obolibrary.org/obo/ZFA_0001157	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021219	http://purl.obolibrary.org/obo/ZFA_0000060	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0027444	http://purl.obolibrary.org/obo/ZFA_0000416	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0027445	http://purl.obolibrary.org/obo/ZFA_0001377	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0026876	http://purl.obolibrary.org/obo/ZFA_0005135	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022136	http://purl.obolibrary.org/obo/ZFA_0009244	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0024775	http://purl.obolibrary.org/obo/ZFA_0009288	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0009246	http://purl.obolibrary.org/obo/ZFA_0009204	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0023838	http://purl.obolibrary.org/obo/ZFA_0001622	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0018499	http://purl.obolibrary.org/obo/ZFA_0001624	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0023309	http://purl.obolibrary.org/obo/ZFA_0000150	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0018501	http://purl.obolibrary.org/obo/ZFA_0001557	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0018500	http://purl.obolibrary.org/obo/ZFA_0001620	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0018498	http://purl.obolibrary.org/obo/ZFA_0000151	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0023271	http://purl.obolibrary.org/obo/ZFA_0009318	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0013274	http://purl.obolibrary.org/obo/ZFA_0009262	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0020434	http://purl.obolibrary.org/obo/ZFA_0000119	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0025877	http://purl.obolibrary.org/obo/ZFA_0001329	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0027141	http://purl.obolibrary.org/obo/ZFA_0001464	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0008048	http://purl.obolibrary.org/obo/ZFA_0000144	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0013276	http://purl.obolibrary.org/obo/ZFA_0009275	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0014987	http://purl.obolibrary.org/obo/ZFA_0000277	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0002221	http://purl.obolibrary.org/obo/ZFA_0001080	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0003951	http://purl.obolibrary.org/obo/ZFA_0009247	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019401	http://purl.obolibrary.org/obo/ZFA_0000279	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0004867	http://purl.obolibrary.org/obo/ZFA_0000431	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022530	http://purl.obolibrary.org/obo/ZFA_0005277	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0023307	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0018770	http://purl.obolibrary.org/obo/ZFA_0009116	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0027360	http://purl.obolibrary.org/obo/ZFA_0000841	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0027372	http://purl.obolibrary.org/obo/ZFA_0000973	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0027359	http://purl.obolibrary.org/obo/ZFA_0000724	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0025444	http://purl.obolibrary.org/obo/ZFA_0001679	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0009245	http://purl.obolibrary.org/obo/ZFA_0009155	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0005576	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0014256	http://purl.obolibrary.org/obo/ZFA_0001462	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0018963	http://purl.obolibrary.org/obo/ZFA_0000778	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0023064	http://purl.obolibrary.org/obo/ZFA_0005035	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019223	http://purl.obolibrary.org/obo/ZFA_0000077	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021812	http://purl.obolibrary.org/obo/ZFA_0000160	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0025574	http://purl.obolibrary.org/obo/ZFA_0000079	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0027398	http://purl.obolibrary.org/obo/ZFA_0000598	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0023210	http://purl.obolibrary.org/obo/ZFA_0001072	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0013674	http://purl.obolibrary.org/obo/ZFA_0009218	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0022630	http://purl.obolibrary.org/obo/ZFA_0001153	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019298	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0008875	http://purl.obolibrary.org/obo/ZFA_0005024	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021813	http://purl.obolibrary.org/obo/ZFA_0005249	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0021531	http://purl.obolibrary.org/obo/ZFA_0007048	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0019691	http://purl.obolibrary.org/obo/ZFA_0005061	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0024528	http://purl.obolibrary.org/obo/ZFA_0000610	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0008377	http://purl.obolibrary.org/obo/ZFA_0001682	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0020877	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0008651	http://purl.obolibrary.org/obo/ZFA_0009198	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0015118	http://purl.obolibrary.org/obo/ZFA_0000084	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/ZP_0013483	http://purl.obolibrary.org/obo/ZFA_0009309	http://purl.obolibrary.org/obo/PATO_0000008
http://purl.obolibrary.org/obo/ZP_0013447	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/PATO_0000008
http://purl.obolibrary.org/obo/ZP_0009749	http://purl.obolibrary.org/obo/ZFA_0000471	http://purl.obolibrary.org/obo/PATO_0001499
http://purl.obolibrary.org/obo/ZP_0023014	http://purl.obolibrary.org/obo/ZFA_0000009	http://purl.obolibrary.org/obo/PATO_0001499
http://purl.obolibrary.org/obo/ZP_0012708	http://purl.obolibrary.org/obo/ZFA_0009183	http://purl.obolibrary.org/obo/PATO_0001499
http://purl.obolibrary.org/obo/ZP_0008168	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/PATO_0001499
http://purl.obolibrary.org/obo/ZP_0019486	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/PATO_0001499
http://purl.obolibrary.org/obo/ZP_0020400	http://purl.obolibrary.org/obo/ZFA_0009077	http://purl.obolibrary.org/obo/PATO_0001499
http://purl.obolibrary.org/obo/ZP_0000865	http://purl.obolibrary.org/obo/ZFA_0009256	http://purl.obolibrary.org/obo/PATO_0001499
http://purl.obolibrary.org/obo/ZP_0012704	http://purl.obolibrary.org/obo/ZFA_0009041	http://purl.obolibrary.org/obo/PATO_0001499
http://purl.obolibrary.org/obo/ZP_0009765	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/PATO_0001499
http://purl.obolibrary.org/obo/ZP_0006248	http://purl.obolibrary.org/obo/ZFA_0005163	http://purl.obolibrary.org/obo/PATO_0001865
http://purl.obolibrary.org/obo/ZP_0006258	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0001865
http://purl.obolibrary.org/obo/ZP_0016356	http://purl.obolibrary.org/obo/ZFA_0009091	http://purl.obolibrary.org/obo/PATO_0001865
http://purl.obolibrary.org/obo/ZP_0007075	http://purl.obolibrary.org/obo/ZFA_0000140	http://purl.obolibrary.org/obo/PATO_0001865
http://purl.obolibrary.org/obo/ZP_0015172	http://purl.obolibrary.org/obo/ZFA_0009091	http://purl.obolibrary.org/obo/PATO_0001409
http://purl.obolibrary.org/obo/ZP_0001477	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/PATO_0001409
http://purl.obolibrary.org/obo/ZP_0016730	http://purl.obolibrary.org/obo/ZFA_0000277	http://purl.obolibrary.org/obo/PATO_0001785
http://purl.obolibrary.org/obo/ZP_0015193	http://purl.obolibrary.org/obo/ZFA_0001205	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0011266	http://purl.obolibrary.org/obo/ZFA_0000019	http://purl.obolibrary.org/obo/PATO_0002171
http://purl.obolibrary.org/obo/ZP_0013884	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0002171
http://purl.obolibrary.org/obo/ZP_0007040	http://purl.obolibrary.org/obo/ZFA_0000115	http://purl.obolibrary.org/obo/PATO_0002171
http://purl.obolibrary.org/obo/ZP_0013885	http://purl.obolibrary.org/obo/ZFA_0000360	http://purl.obolibrary.org/obo/PATO_0002171
http://purl.obolibrary.org/obo/ZP_0022769	http://purl.obolibrary.org/obo/ZFA_0001359	http://purl.obolibrary.org/obo/PATO_0002171
http://purl.obolibrary.org/obo/ZP_0010709	http://purl.obolibrary.org/obo/ZFA_0001557	http://purl.obolibrary.org/obo/PATO_0002171
http://purl.obolibrary.org/obo/ZP_0009700	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0002727	http://purl.obolibrary.org/obo/ZFA_0000338	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0010117	http://purl.obolibrary.org/obo/ZFA_0000019	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0001979	http://purl.obolibrary.org/obo/ZFA_0001405	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0012526	http://purl.obolibrary.org/obo/ZFA_0000022	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0001285	http://purl.obolibrary.org/obo/ZFA_0000023	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0005389	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0017319	http://purl.obolibrary.org/obo/ZFA_0000115	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0004950	http://purl.obolibrary.org/obo/ZFA_0000217	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0003263	http://purl.obolibrary.org/obo/ZFA_0001320	http://purl.obolibrary.org/obo/PATO_0002169
http://purl.obolibrary.org/obo/ZP_0003262	http://purl.obolibrary.org/obo/ZFA_0001319	http://purl.obolibrary.org/obo/PATO_0002169
http://purl.obolibrary.org/obo/ZP_0011432	http://purl.obolibrary.org/obo/ZFA_0001390	http://purl.obolibrary.org/obo/PATO_0002169
http://purl.obolibrary.org/obo/ZP_0000082	http://purl.obolibrary.org/obo/ZFA_0000554	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0004947	http://purl.obolibrary.org/obo/ZFA_0000138	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0011171	http://purl.obolibrary.org/obo/ZFA_0000051	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0021571	http://purl.obolibrary.org/obo/ZFA_0001359	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0005569	http://purl.obolibrary.org/obo/ZFA_0001157	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0001617	http://purl.obolibrary.org/obo/ZFA_0000144	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0019369	http://purl.obolibrary.org/obo/ZFA_0001189	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0019505	http://purl.obolibrary.org/obo/ZFA_0000084	http://purl.obolibrary.org/obo/PATO_0001786
http://purl.obolibrary.org/obo/ZP_0008803	http://purl.obolibrary.org/obo/GO_0048755	http://purl.obolibrary.org/obo/PATO_0000428
http://purl.obolibrary.org/obo/ZP_0015752	http://purl.obolibrary.org/obo/GO_0043473	http://purl.obolibrary.org/obo/PATO_0000428
